#Table1
objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1237646587173732556,81.9135836777792,0.306012009376725,17.15502,15.61279,14.92185,15.17435,14.45947,259,301,4,503,2310442598289926144,STAR,0.0002686747,2052,53401,349
1237646587173732737,81.9608378135591,0.307202196864668,16.26947,15.05878,14.81036,15.46789,14.7172,259,301,4,503,2310440674144577536,STAR,7.787916E-05,2052,53401,342
1237646587173732809,81.9810675475806,0.265165535698889,15.96662,14.98182,14.67226,17.75138,14.37744,259,301,4,503,2310440949022484480,STAR,-1.159066E-05,2052,53401,343
1237646587173732823,81.9849210787738,0.322918716854484,18.96279,17.51183,16.7999,16.48147,16.31169,259,301,4,503,2310441223900391424,STAR,4.1282E-05,2052,53401,344
1237646587173798138,82.1037288911697,0.383388667350094,19.23092,18.05863,17.68201,17.54277,17.52375,259,301,4,504,2310445621946902528,STAR,0.0001445599,2052,53401,360
1237646587173929140,82.3698336641237,0.286222127405794,17.5366,16.29274,16.33106,16.42324,16.48264,259,301,4,506,2310456617063180288,STAR,-9.210553E-05,2052,53401,400
1237646587173929197,82.3925772350991,0.372613133668517,18.93509,17.24372,16.54756,16.29378,16.16748,259,301,4,506,2310453593406203904,STAR,9.778229E-05,2052,53401,389
1237646587173994822,82.5701044171402,0.219387653883773,18.23205,16.41209,15.65359,15.36861,15.22048,259,301,4,507,2310453043650390016,STAR,0.0001407282,2052,53401,387
1237646587174060295,82.7053507946416,0.296069726610447,17.46067,16.41444,16.04085,15.87154,15.80935,259,301,4,508,2310453868284110848,STAR,0.000513326,2052,53401,390
1237646587175305670,85.4808056360877,0.289600353006093,19.38519,17.68079,16.73539,16.20056,15.80572,259,301,4,527,8170798397294663680,GALAXY,0.05318839,7257,56658,519
1237646587175306089,85.5920211406099,0.370440380973511,19.56291,18.14799,17.32569,16.7966,16.46201,259,301,4,527,8170797297783035904,GALAXY,0.05301767,7257,56658,515
1237646587699462283,56.4857961494193,0.843531400260514,17.98595,16.77582,16.2295,16.00589,15.89195,259,301,5,333,1837638847656126464,STAR,0.0001252378,1632,52996,619
1237646587699658835,56.9018943740659,0.845329737938313,19.23049,17.21716,16.38172,16.05841,15.88405,259,301,5,336,1721609858370791424,STAR,-0.000201317,1529,52930,396
1237646587709882380,80.224782868997,0.83425138907514,18.12716,16.95737,16.40913,16.18926,16.05978,259,301,5,492,8175272584063244288,STAR,-1.663173E-05,7261,56603,412
1237646587709882748,80.3439842168852,0.830512595005679,18.35316,17.11153,16.6132,16.39966,16.27895,259,301,5,492,8175271759429523456,STAR,0.0001360391,7261,56603,409
1237646587709948212,80.5153817020108,0.695533190169463,18.35388,17.29353,16.86982,16.69375,16.61706,259,301,5,493,8175260489435338752,STAR,8.79658E-05,7261,56603,368
1237648703510216947,199.18252673077,-0.733044550147718,19.51927,17.0428,16.00376,15.6584,15.4733,752,301,2,371,8394723287297710080,STAR,-0.0001829505,7456,56727,49
1237648703510216943,199.180349339032,-0.694147093294479,18.58351,17.38967,16.90041,16.5779,16.39905,752,301,2,371,332157548251604992,GALAXY,0.08563632,295,51985,62
1237648703510216918,199.133195171957,-0.81435001924511,19.27872,17.37045,16.46359,16.05453,15.71305,752,301,2,371,332159472396953600,GALAXY,0.08175541,295,51985,69
1237648703510216885,199.114028864107,-0.679098492132312,17.93707,16.51541,15.72885,15.33399,14.98455,752,301,2,371,332159747274860544,GALAXY,0.09379204,295,51985,70
1237648703510216838,199.057845054563,-0.637168897298515,18.96424,17.7005,17.17431,16.86772,16.66748,752,301,2,371,332172391658579968,GALAXY,0.08566981,295,51985,116
1237648703510216804,199.171111343737,-0.670385800745812,18.90064,17.29995,16.72165,16.49357,16.40386,752,301,2,371,8394724386809337856,STAR,-0.0003239775,7456,56727,53
1237648703510216798,199.151546785665,-0.634836568991241,17.72763,16.7786,16.54139,16.42894,16.42911,752,301,2,371,8394725486320965632,STAR,-6.756518E-05,7456,56727,57
1237648703510216786,199.127742085835,-0.765351028058247,17.68675,16.4453,16.00829,15.84068,15.77711,752,301,2,371,8394725211443058688,STAR,7.789464E-05,7456,56727,56
1237648703510216776,199.112812246194,-0.792057612688147,18.92668,18.01724,17.69789,17.57294,17.51819,752,301,2,371,3266239006332971008,GALAXY,0.7609182,2901,54652,12
1237648703510216764,199.092886846906,-0.711272651422229,17.32705,16.03811,15.51668,15.2844,15.16672,752,301,2,371,3266237357065529344,STAR,0.0002863149,2901,54652,6
1237648703510216748,199.073044189869,-0.71975840717163,15.81861,14.50735,14.03135,13.86724,13.80934,752,301,2,371,3266236532431808512,STAR,-4.972358E-05,2901,54652,3
1237648703510216742,199.057656534819,-0.796737718692648,19.27338,17.80709,17.20672,16.97673,16.84363,752,301,2,371,8394725761198872576,STAR,0.0002447139,7456,56727,58
1237648703510216729,199.045235760212,-0.718830427885172,17.344,16.33422,16.03316,15.91885,15.90095,752,301,2,371,8394734007536080896,STAR,6.237394E-05,7456,56727,88
1237648703510216724,199.040177625418,-0.737928685169622,18.33158,17.10601,17.01028,17.02842,17.00673,752,301,2,371,8394736481437243392,STAR,-0.0003130249,7456,56727,97
1237648703510151280,198.929894905289,-0.776007546230513,19.02547,17.60372,16.85884,16.43096,16.1402,752,301,2,370,333349418839336960,GALAXY,0.09115019,296,51984,302
1237648703510151224,198.990578303672,-0.79852722709788,18.36098,17.43967,17.23236,17.13238,17.10791,752,301,2,370,8394735381925615616,STAR,0.0001222751,7456,56727,93
1237648703510151220,198.983873230062,-0.641064976490011,18.60114,16.71099,15.94607,15.66553,15.51676,752,301,2,370,8394736206559336448,STAR,5.020763E-05,7456,56727,96
1237648703510151214,198.955274839496,-0.720556598167177,19.17744,19.11892,19.15578,18.9813,18.83607,752,301,2,370,332172666536486912,QSO,1.970377,295,51985,117
1237648703510020240,198.695738607345,-0.639429380716751,19.40975,18.14472,17.45258,16.99685,16.66891,752,301,2,368,332180912873695232,GALAXY,0.1187955,295,51985,147
1237648703510020202,198.62679115758,-0.690903264632878,19.17105,17.99743,17.63129,17.50244,17.43513,752,301,2,368,8394757372158171136,STAR,0.0004727393,7456,56727,173
1237648703510020144,198.715986038044,-0.7602557289271,19.0728,17.84782,17.37229,17.20494,17.13125,752,301,2,368,332181737507416064,STAR,0.0002075719,295,51985,150
1237648703510020133,198.680263695536,-0.694228850114562,18.33524,17.00371,16.49523,16.32596,16.23944,752,301,2,368,8394747476553521152,STAR,-2.020456E-05,7456,56727,137
1237648703510020127,198.666719509891,-0.634059395666232,18.12147,17.16597,16.92761,16.84364,16.79864,752,301,2,368,8394748301187241984,STAR,0.0002680093,7456,56727,140
1237648703510020117,198.659409079979,-0.736179744691392,17.74663,16.1925,15.64346,15.46264,15.39624,752,301,2,368,8394748026309335040,STAR,-1.726314E-05,7456,56727,139
1237648703510020115,198.640047171047,-0.820209770701332,18.86443,17.39665,16.9092,16.74889,16.67642,752,301,2,368,8394747201675614208,STAR,-6.457433E-05,7456,56727,136
1237648703509954594,198.486259114684,-0.653461365067236,16.57396,15.68463,15.42055,15.3189,15.29289,752,301,2,367,4508206120607963136,STAR,2.571367E-05,4004,55321,374
1237648703512183031,203.666771502688,-0.741041467997117,16.99636,15.92862,15.55471,15.42426,15.37847,752,301,2,401,335554763800209408,STAR,-0.0002641326,298,51955,133
1237648703509823805,198.231117783812,-0.699998508186312,19.41147,18.46044,18.14535,18.01526,17.95797,752,301,2,365,8394765343617472512,STAR,0.0003915323,7456,56727,202
1237648703509758176,198.088672960639,-0.802678012638396,19.40479,17.52898,16.63239,16.22235,15.90367,752,301,2,364,332205377007413248,GALAXY,0.08268686,295,51985,236
1237648703509692686,197.979973170967,-0.72603412889315,19.23545,18.28999,17.99631,17.91019,17.90716,752,301,2,363,8394781011658168320,STAR,0.0001704823,7456,56727,259
1237648703509692668,197.9665377151,-0.638453259032736,19.15306,17.41266,16.52953,16.11606,15.79965,752,301,2,363,332212523832993792,GALAXY,0.08238391,295,51985,262
1237648703509627203,197.807273710233,-0.765204322767962,19.41966,19.14263,18.90141,18.8255,18.90183,752,301,2,362,332214447978342400,QSO,1.385126,295,51985,269
1237648703509627162,197.765812138073,-0.788014978218091,18.81549,17.16551,16.31389,15.88187,15.569,752,301,2,362,332223793827178496,GALAXY,0.08014426,295,51985,303
1237648703509627152,197.757278904847,-0.704231264957358,19.25043,18.77891,18.33204,18.1385,17.94618,752,301,2,362,331017354710378496,GALAXY,0.2451568,294,51986,10
1237648703509627109,197.827811836446,-0.683273501971323,17.16634,16.20765,15.94014,15.83377,15.80056,752,301,2,362,8394792006774446080,STAR,0.0006811111,7456,56727,299
1237648703509627080,197.807726748776,-0.63335290793419,18.73321,17.83524,17.60519,17.52718,17.49282,752,301,2,362,8394791182140725248,STAR,4.827825E-06,7456,56727,296
1237648703509626958,197.742713128262,-0.659689098076837,18.86067,17.00636,16.28613,16.00189,15.86325,752,301,2,362,8394801352623282176,STAR,-0.0004071638,7456,56727,333
1237648703509626945,197.722064523383,-0.802760984900099,17.69136,16.75713,16.45225,16.32498,16.29467,752,301,2,362,8394800802867468288,STAR,0.0002826157,7456,56727,331
1237648703509626943,197.717247928527,-0.655121547288782,17.5587,16.01438,15.39383,15.15768,15.0527,752,301,2,362,3266294531670173696,STAR,-0.0003183142,2901,54652,214
1237648703509626940,197.716698651346,-0.726116006564929,17.62242,16.75903,16.51233,16.41581,16.40606,752,301,2,362,4562158611107960832,STAR,-3.929899E-05,4052,55600,44
1237648703509626937,197.711531965535,-0.670142070321329,17.09557,15.7252,15.24324,15.06979,15.01804,752,301,2,362,3266294806548080640,STAR,0.0001044339,2901,54652,215
1237648703509626918,197.710627560937,-0.810031168228765,19.02504,17.50819,16.8133,16.40903,16.18544,752,301,2,362,332224618460899328,GALAXY,0.07383361,295,51985,306
1237648703509626909,197.689301496691,-0.813266185475221,19.19223,16.8337,15.80546,15.43772,15.25125,752,301,2,362,3294442028888254464,STAR,-2.553981E-05,2926,54625,214
1237648703509561593,197.676216293364,-0.664576769678933,17.8751,16.62088,16.04468,15.67718,15.44958,752,301,2,361,332227367239968768,GALAXY,0.07620737,295,51985,316
1237648703509561585,197.669959937399,-0.778589403115528,19.30527,19.30353,19.05536,19.07951,19.17391,752,301,2,361,331017079832471552,QSO,1.141155,294,51986,9
1237648703509561579,197.666219923757,-0.774391512571643,19.50454,17.2651,16.33747,16.03359,15.8646,752,301,2,361,8394803276768630784,STAR,-0.0001222812,7456,56727,340
1237648703509561575,197.659145981494,-0.656818382829696,18.36447,16.28006,15.29312,14.87016,14.49654,752,301,2,361,331032198117353472,GALAXY,0.08642442,294,51986,64
1237648703509561521,197.607892641149,-0.826959007784757,19.44698,18.25686,17.54286,17.07195,16.84012,752,301,2,361,331014880809216000,GALAXY,0.1767057,294,51986,1
1237648703509561515,197.599799978813,-0.678298859263071,19.57053,17.77846,16.85433,16.37339,15.98376,752,301,2,361,331033297628981248,GALAXY,0.08626503,294,51986,68
1237648703509561498,197.586668006407,-0.79356316352182,19.0912,17.1066,16.20807,15.80922,15.47076,752,301,2,361,331015980320843776,GALAXY,0.08565257,294,51986,5
1237648705127579743,214.514366839038,0.51153341336376,19.03542,17.85989,16.84995,16.40047,16.09574,752,301,5,474,341308227566200832,GALAXY,0.1250686,303,51615,584
1237648705127579669,214.457752487788,0.510935357182153,17.41887,15.51932,14.56519,14.14185,13.8231,752,301,5,474,342385748860758016,GALAXY,0.05209216,304,51609,408
1237648705130463306,221.132736887463,0.436973652243933,18.21947,16.94176,16.4855,16.34868,16.28067,752,301,5,518,3303506952520230912,STAR,9.979076E-05,2934,54626,424
1237648705130463329,221.152856399995,0.451438121973628,18.72254,17.38212,16.82234,16.65747,16.55055,752,301,5,518,3275349009941686272,STAR,-9.995691E-06,2909,54653,386
1237648705130463331,221.163280194143,0.483958451876976,17.88442,16.96119,16.64287,16.53269,16.48384,752,301,5,518,3303509151543486464,STAR,3.191721E-05,2934,54626,432
1237648705127514419,214.425046074018,0.533110020668732,19.15092,18.1989,17.54933,17.22028,17.0077,752,301,5,473,342385199104944128,GALAXY,0.1182185,304,51609,406
1237648705127514295,214.366528907485,0.482779422978777,17.03711,15.26592,14.43307,14.01931,13.70854,752,301,5,473,341297507327830016,GALAXY,0.04997522,303,51615,545
1237648705127514249,214.303552069928,0.533264665574486,18.66418,16.77362,15.87438,15.45335,15.12907,752,301,5,473,342374478866573312,GALAXY,0.07733578,304,51609,367
1237648705127514174,214.37651539712,0.433645565079143,18.12384,17.35363,16.98383,16.886,16.85861,752,301,5,473,342373379354945536,STAR,-8.767498E-05,304,51609,363
1237648705127514171,214.373420266706,0.540482321382514,17.94596,17.12063,16.75793,16.64938,16.58862,752,301,5,473,4538660123544147968,STAR,-0.0001298088,4031,55604,573
1237648705127448802,214.268525272682,0.507998510150328,18.42077,16.70384,15.83169,15.37991,15.03177,752,301,5,472,341287061967366144,GALAXY,0.02569302,303,51615,507
1237648705127448778,214.256990746428,0.477071554320319,17.20695,15.66462,14.96531,14.60201,14.35649,752,301,5,472,341286512211552256,GALAXY,0.05245277,303,51615,505
1237648705127448702,214.156017375323,0.564519139095299,19.30285,18.96915,18.63267,18.17622,17.78125,752,301,5,472,341290085624342528,QSO,0.433724,303,51615,518
1237648705130594400,221.441713486361,0.581083659130539,18.04508,16.81564,16.39389,16.24002,16.18995,752,301,5,520,3275346261162616832,STAR,0.000249663,2909,54653,376
1237648705127383122,214.081287928688,0.459147718429418,18.66122,18.49618,18.32561,18.37711,18.3418,752,301,5,471,341282114165041152,QSO,0.9811271,303,51615,489
1237648705127186518,213.648240944742,0.553507758828063,19.35152,18.51333,17.89371,17.49989,17.3304,752,301,5,468,341267270758066176,GALAXY,0.1809998,303,51615,435
1237648705127120948,213.491826606978,0.609767193745397,18.93657,17.76575,17.32153,17.17787,17.11163,752,301,5,467,342367057163085824,STAR,-0.0001580133,304,51609,340
1237648705126924553,213.065315475243,0.523193477311807,18.54098,17.44717,17.07023,16.85359,16.73716,752,301,5,464,340195521815668736,GALAXY,0.05319332,302,51616,632
1237648705126924526,213.040026426712,0.531775547003044,18.96429,17.69754,17.02617,16.64228,16.39355,752,301,5,464,340194698389907456,GALAXY,0.1054251,302,51688,629
1237648705126924499,213.024373289921,0.485351355563937,18.44178,16.90574,16.14071,15.72687,15.4303,752,301,5,464,340193598878279680,GALAXY,0.05477605,302,51688,625
1237648705126924465,212.981967633801,0.4665663946088,19.06049,17.15722,16.17834,15.67851,15.28477,752,301,5,464,340195248145721344,GALAXY,0.05476647,302,51688,631
1237648705126924435,212.959641168051,0.513288157669008,18.62167,16.64823,15.61071,15.10098,14.70314,752,301,5,464,340182878639908864,GALAXY,0.05459604,302,51688,586
1237648705128890642,217.558626670159,0.509809975860425,19.50702,18.2628,17.56636,17.1879,16.86777,752,301,5,494,343557553445169152,GALAXY,0.09618618,305,51613,575
1237648705128890612,217.540210371142,0.581073778117816,18.86883,17.42883,16.55265,16.1449,15.82446,752,301,5,494,343553705154471936,GALAXY,0.1359299,305,51613,561
1237648705128890599,217.535526028398,0.557287369021874,19.18986,18.02104,17.29524,16.87472,16.61034,752,301,5,494,343555079544006656,GALAXY,0.1300456,305,51613,566
1237648705128890567,217.491452220387,0.501324090669951,19.36992,17.53261,16.6476,16.24896,15.95826,752,301,5,494,343557278567262208,GALAXY,0.08636595,305,51613,574
1237648705128890556,217.485878980621,0.578846621773939,19.52377,18.19538,17.28642,16.82683,16.53863,752,301,5,494,344643596458158080,GALAXY,0.1478068,306,51637,430
1237648705128890442,217.562431379456,0.62137834011624,18.32845,16.71429,15.97525,15.60065,15.35971,752,301,5,494,343558378078889984,GALAXY,0.0262329,305,51613,578
1237648705128825021,217.317538870868,0.565391539428813,18.45909,17.51791,17.29324,17.04283,16.95855,752,301,5,493,344634525487228928,GALAXY,0.05377915,306,51637,397
1237648705128431905,216.486161818102,0.612934791834473,17.8263,15.94364,15.01791,14.55187,14.1946,752,301,5,487,343522643950987264,GALAXY,0.05541833,305,51613,448
1237648705130922052,222.147402681413,0.617188571400906,17.37095,16.27888,15.86988,15.7317,15.69633,752,301,5,525,3275368526273079296,STAR,7.703102E-05,2909,54653,457
1237648705128431644,216.401627345936,0.590408222580058,19.28753,17.27005,16.31175,15.85112,15.5377,752,301,5,487,343520994683545600,GALAXY,0.08448324,305,51613,442
1237648705129218095,218.254510309094,0.599424602347326,18.98131,18.09236,17.78474,17.66291,17.61908,752,301,5,499,4530678494464858112,STAR,-0.000245254,4024,55646,208
1237648705128300801,216.141941128993,0.505227513402867,19.07974,18.11889,17.71273,17.48627,17.30425,752,301,5,485,343498729573083136,GALAXY,0.03168992,305,51613,361
1237648705129283785,218.359966025867,0.506998286460306,18.66003,17.66792,17.15151,16.6963,16.5257,752,301,5,500,344677681318619136,GALAXY,0.07819632,306,51637,554
1237648705129283833,218.387460946199,0.514858782193518,19.58858,18.30346,17.63694,17.27189,17.09682,752,301,5,500,345746956812838912,GALAXY,0.07858445,307,51663,348
1237648705129349141,218.546906983597,0.615752696442876,18.10308,16.30075,15.44654,15.02756,14.69516,752,301,5,501,344688126679083008,GALAXY,0.02992242,306,51637,592
1237648705128169714,215.947180799242,0.450527004422125,19.4152,18.27085,17.52328,17.10783,16.82305,752,301,5,483,343491032991688704,GALAXY,0.1580751,305,51613,333
1237648705128169661,215.885673185224,0.553715410246849,19.46226,17.27106,16.28501,15.88864,15.62516,752,301,5,483,343489383724247040,STAR,8.836474E-05,305,51613,327
1237648705129677001,219.25040094185,0.564754110678146,19.07784,18.06951,17.70663,17.49811,17.31405,752,301,5,506,603539833507309568,GALAXY,0.03472417,536,52024,209
1237648705129807917,219.561766324215,0.547663882042828,19.06822,17.80601,17.33803,17.16516,17.09147,752,301,5,508,345778018016323584,STAR,-2.661196E-05,307,51663,461
1237648705129807919,219.581971176222,0.471852739321672,18.56313,18.53411,18.38498,18.37235,18.3623,752,301,5,508,345779667283765248,QSO,1.257948,307,51663,467
1237648705129807925,219.588635191034,0.510878933498699,19.14528,18.19967,17.89295,17.78337,17.73488,752,301,5,508,4532000102475388928,STAR,-0.0002886514,4025,55350,920
1237648705129808056,219.661166357578,0.569298323362805,19.47595,18.6116,18.52926,18.76056,18.28581,752,301,5,508,345779942161672192,STAR,-0.0003850405,307,51663,468
1237648705129808058,219.665185835745,0.441050803182729,19.29275,19.02275,18.92752,18.85194,18.76428,752,301,5,508,345778842650044416,QSO,1.971239,307,51663,464
1237648705131315242,223.035007954668,0.494678055954658,18.35068,17.1323,16.69338,16.5298,16.45769,752,301,5,531,348012506075129856,STAR,0.000164416,309,51994,398
1237648705129873672,219.779772733696,0.508632555826582,17.27438,16.14879,15.72019,15.48375,15.35073,752,301,5,509,345785164841904128,GALAXY,0.03325611,307,51663,487
1237648705129939239,219.938724564995,0.53120346543933,18.9146,17.67455,16.96098,16.57482,16.29057,752,301,5,510,345790937277949952,GALAXY,0.116515,307,51663,508
1237648705128104041,215.740813585699,0.565673232390656,18.20939,17.15013,16.47498,16.38424,16.1266,752,301,5,482,342429179570055168,STAR,-8.826284E-05,304,51609,566
1237648704585728006,203.078537582477,0.159319623757607,18.4065,17.46412,17.19024,17.0908,17.0921,752,301,4,398,4555546698018215936,STAR,-3.818355E-05,4046,55605,566
1237648704585728178,203.12657011713,0.0146428594267344,19.36935,18.19838,18.29536,18.30812,18.36269,752,301,4,398,335580877201369088,STAR,-9.303038E-05,298,51955,228
1237648704585728192,203.136510521827,0.0608487230960422,18.7655,17.43858,16.87152,16.56178,16.48259,752,301,4,398,335579777689741312,GALAXY,0.02165666,298,51955,224
1237648704586973314,205.971553148814,0.0337631613295951,17.76939,16.78627,16.44158,16.30761,16.25705,752,301,4,417,337857415825352704,STAR,2.691102E-05,300,51943,318
1237648704588152851,208.634090633851,0.0865018398978767,16.51488,15.3716,14.95339,14.78833,14.73029,752,301,4,435,337780450011408384,STAR,7.596036E-05,300,51943,38
1237648704588218553,208.814512735458,0.0586695283209798,19.26368,18.03164,17.58876,17.29427,17.13481,752,301,4,436,339015751308437504,GALAXY,0.0713549,301,51942,436
1237648704588218519,208.786662967194,0.143795544052501,18.53428,16.66389,15.73803,15.31113,14.96917,752,301,4,436,339003656680531968,GALAXY,0.07006595,301,51942,392
1237648704588218513,208.785778629127,0.162888885494775,19.39997,17.49126,16.59587,16.19478,15.85264,752,301,4,436,339003931558438912,GALAXY,0.07030866,301,51942,393
1237648704588218496,208.77903273618,0.0821625017665778,18.27328,16.40712,15.48229,15.01027,14.63705,752,301,4,436,339004481314252800,GALAXY,0.06999305,301,51942,395
1237648704588218455,208.88504204386,0.190004417781976,15.65154,15.70653,15.97689,16.18581,16.42148,752,301,4,436,339014376918902784,STAR,-3.578252E-05,301,51942,431
1237648704588611715,209.691782777199,0.0227564886246044,18.78032,17.5474,16.99301,16.68377,16.43999,752,301,4,442,339028670570063872,GALAXY,0.03281121,301,51942,483
1237648704588022129,208.424691678778,0.121600442311667,18.88292,18.03487,17.77699,17.69019,17.56933,752,301,4,433,338993486197975040,GALAXY,0.01498338,301,51942,355
1237648704588022125,208.422926582225,0.209471943333174,19.33291,17.86394,17.02597,16.59962,16.30877,752,301,4,433,337944552121853952,GALAXY,0.1159979,300,51943,635
1237648704588022011,208.328772965396,0.182102030367316,19.14857,17.57346,16.68071,16.21532,15.83386,752,301,4,433,338991562052626432,GALAXY,0.1122474,301,51942,348
1237648704588022003,208.327771729179,0.0221882039451749,19.56461,17.513,16.45141,15.98967,15.57115,752,301,4,433,338992386686347264,GALAXY,0.1155608,301,51942,351
1237648704588021931,208.428323163476,0.060878038160197,16.64232,14.71399,13.8212,13.36487,13.01837,752,301,4,433,338992936442161152,GALAXY,0.02990131,301,51942,353
1237648704588021799,208.359419853951,0.0466618744148663,18.54313,16.54814,15.47,14.97545,14.62916,752,301,4,433,337780175133501440,GALAXY,0.1162044,300,51943,37
1237648704587956366,208.172367261762,0.157190093314073,19.40221,17.88113,16.9576,16.5247,16.19873,752,301,4,432,337933282127669248,GALAXY,0.1659635,300,51943,594
1237648704588808278,210.242156742779,0.047770052118935,16.81426,15.5194,14.96937,14.70796,14.56718,752,301,4,445,339060281529362432,STAR,-0.0003761442,301,51942,598
1237648704587956247,208.186286983178,0.131440436456436,19.52526,19.45294,19.21679,20.01513,20.06773,752,301,4,432,338990737418905600,GALAXY,0.01534851,301,51942,345
1237648704587890871,208.101266946279,0.0887838845408067,19.13539,17.86134,17.44055,17.21586,17.14748,752,301,4,431,337790895371872256,GALAXY,0.02351624,300,51943,76
1237648704587890794,208.15358819614,0.0224936642685244,18.50701,17.68921,17.53917,17.52833,17.38772,752,301,4,431,338994860587509760,GALAXY,0.01501523,301,51942,360
1237648704587759876,207.807449500907,0.172441407156536,19.53254,18.69937,18.19095,17.81063,17.65909,752,301,4,429,337919263354415104,GALAXY,0.1568766,300,51943,543
1237648704587628661,207.50855609066,0.0309457815390643,19.30079,18.11263,17.3833,16.96103,16.76486,752,301,4,427,337812060970706944,GALAXY,0.2027322,300,51943,153
1237648704587628617,207.459316025578,0.187244817125628,18.8057,17.82163,17.68928,17.68218,17.71096,752,301,4,427,337911566773020672,STAR,-8.579954E-05,300,51943,515
1237648704587628569,207.425211027472,0.116680701635525,18.74935,17.64831,17.73125,17.83346,17.95347,752,301,4,427,337911841650927616,STAR,0.0007469013,300,51943,516
1237648704589201441,211.023557656719,0.0596253760322184,17.68367,16.59419,16.18793,16.03418,15.98387,752,301,4,451,339071551523547136,STAR,-5.953908E-05,301,51942,639
1237648704587563218,207.382512624897,0.143797906002445,18.95409,17.82334,17.25495,16.89567,16.67775,752,301,4,426,337904145069533184,GALAXY,0.1115762,300,51943,488
1237648704587170257,206.411168814854,0.0423131358755632,19.35957,18.04267,17.49507,17.19149,17.05745,752,301,4,420,336808202291144704,GALAXY,0.04763122,299,51671,597
1237648704587104595,206.3406002661,0.029009255811697,19.44719,17.48708,16.52227,16.07561,15.69825,752,301,4,419,337846145831168000,GALAXY,0.0882015,300,51943,277
1237648704587104529,206.276526706659,0.0438892634866247,18.95813,17.78794,17.33491,17.02222,16.8522,752,301,4,419,337842297540470784,GALAXY,0.07698186,300,51943,263
1237648704587104409,206.314152262748,0.143842455398515,18.35759,18.69835,19.15792,19.16035,18.92554,752,301,4,419,4552246514286876672,STAR,3.053408E-05,4043,55630,848
1237648704587039054,206.202590336166,0.0717587688974989,19.15458,17.2854,16.32704,15.90356,15.54574,752,301,4,418,336796382541146112,GALAXY,0.09121478,299,51671,554
1237648704587039029,206.190041760768,0.0922270365527172,19.03532,17.02743,16.04369,15.61524,15.27085,752,301,4,418,336793633762076672,GALAXY,0.09000984,299,51671,544
1237648704587039017,206.185923677194,0.17562715506075,18.01536,16.23862,15.33047,14.90097,14.55144,752,301,4,418,336794733273704448,GALAXY,0.09133449,299,51671,548
1237648704587039013,206.183991584171,0.11360459751285,19.50167,17.50051,16.52062,16.08367,15.71161,752,301,4,418,336796657419053056,GALAXY,0.08923479,299,51671,555
1237648704586973495,206.012149405947,0.0875368149951033,19.40409,18.49681,18.18448,18.08399,18.00669,752,301,4,417,4552227822589204480,STAR,0.0003142856,4043,55630,780
1237648704586973470,205.99210342736,0.205891323745289,19.39832,18.46753,18.21951,18.11605,18.06818,752,301,4,417,337867311430002688,STAR,0.0004312102,300,51943,354
1237648704586973290,205.962768095654,0.0763286454201606,17.86844,17.31957,16.82959,16.45046,16.30176,752,301,4,417,337854941924190208,QSO,0.07327056,300,51943,309
1237648704586645675,205.271832267498,0.0729531066580998,19.49605,18.62081,18.14798,17.72712,17.64627,752,301,4,412,336774392308590592,GALAXY,0.1876075,299,51671,474
1237648704586645627,205.208744615783,0.0481721537241328,18.72999,17.79751,17.3861,17.04681,16.92002,752,301,4,412,336765046459754496,GALAXY,0.1165503,299,51671,440
1237648704586580210,205.132451587456,0.00631495227773278,17.46054,16.41143,16.00705,15.81394,15.63874,752,301,4,411,336761198169057280,GALAXY,0.01237381,299,51671,426
1237648704586514654,204.972219710173,0.0483337722724718,18.32024,16.94714,16.24431,15.88095,15.55382,752,301,4,410,336753226709755904,GALAXY,0.1009769,299,51671,397
1237648704586514607,204.939059748371,0.162825517047993,19.23867,19.19681,19.17012,18.90662,18.79437,752,301,4,410,335693852021123072,QSO,1.873134,298,51955,639
1237648704586514477,204.919122942192,0.0401706214221909,18.03361,16.34152,15.52564,15.12496,14.80656,752,301,4,410,335527276009515008,GALAXY,0.08399552,298,51955,33
1237648704586514473,204.912590489541,0.172710917099008,19.32435,19.21973,19.06963,18.75994,18.44706,752,301,4,410,335692752509495296,QSO,2.123821,298,51955,635
1237648704586448999,204.786266350448,0.0122061884132367,19.44328,18.33955,17.20383,16.97017,16.8421,752,301,4,409,336753501587662848,STAR,-2.184608E-05,299,51671,398
1237648704586448975,204.761122417066,0.0196282439222682,19.42615,18.13907,17.60488,17.30077,17.05085,752,301,4,409,335528375521142784,GALAXY,0.08713547,298,51955,37
1237648704586448951,204.72939476917,0.104855090219858,19.42416,17.97603,17.29479,16.88376,16.59611,752,301,4,409,335688904218798080,GALAXY,0.08395544,298,51955,621
1237648702964957305,180.017454632059,-1.10790532863084,19.24194,17.4374,16.49413,15.95312,15.56135,752,301,1,243,320894150213920768,GALAXY,0.07435275,285,51930,46
1237648675608330665,249.393411840615,1.18913807206795,19.31854,18.03506,17.42109,17.00215,16.74664,745,301,6,606,391968501633411072,GALAXY,0.09111653,348,51671,565
1237648675608265019,249.37173828269,1.16689928844895,18.21869,17.68738,17.52145,17.46312,17.54388,745,301,6,605,391970425778759680,STAR,0.0004513058,348,51671,572
1237648675605446971,242.843166881679,1.18251831794405,19.52223,17.41989,16.59553,16.32717,16.17988,745,301,6,562,388593276132812800,STAR,-0.0001018777,345,51690,574
